Year,Month,Day,Hour,Minute,DB,DP,RelHum,Pressure,extHor,extDNI,LW,GHI,DNI,DHI,glbeIll,drctIll,diffIll,zenIll,winddir,windspeed,TCC,opaque_cover,visibility,cbh,weather_obs,weather_code,precipitable_H2O,optical_depth,snow_depth,days_since_snow,albedo,precip_depth,precip_quantity
2010,6,3,2,0,23.17,22.0,93,100344,9999,9999,428,0,0,0,0,0,0,0,176,2.98,10,10,9999,157,9,999999999,0.0,999,0.0,99,0.19,0.02,1
2010,6,3,3,0,22.66,21.48,93,100267,9999,9999,419,0,0,0,0,0,0,0,156,2.48,10,10,9999,140,9,999999999,0.0,999,0.0,99,0.19,0.01,1
2010,6,3,4,0,21.89,20.49,92,100311,9999,9999,429,0,0,0,0,0,0,0,160,1.57,10,10,9999,138,9,999999999,0.0,999,0.0,99,0.19,0.36,1
2010,6,3,5,0,21.76,20.55,93,100107,9999,9999,432,0,0,0,0,0,0,0,353,0.48,10,10,9999,145,9,999999999,0.04,999,0.0,99,0.19,3.17,1
2010,6,3,6,0,21.53,20.49,94,100169,9999,9999,431,0,0,0,0,0,0,0,295,1.84,10,10,9999,44,9,999999999,0.06,999,0.0,99,0.19,4.23,1
2010,6,3,7,0,21.62,20.67,94,100302,9999,9999,429,1,0,1,171,0,171,39,296,2.68,10,10,9999,35,9,999999999,0.06,999,0.0,99,0.19,2.3,1
2010,6,3,8,0,21.93,21.23,96,100356,9999,9999,427,13,0,13,1921,0,1921,669,298,2.47,10,10,9999,47,9,999999999,0.04,999,0.0,99,0.19,1.79,1
2010,6,3,9,0,22.71,21.74,94,100311,9999,9999,423,28,0,28,3896,0,3896,1573,326,2.41,10,10,9999,273,9,999999999,0.01,999,0.0,99,0.19,1.94,1
2010,6,3,10,0,23.41,20.16,82,100365,9999,9999,419,47,0,47,6205,0,6205,2625,313,2.19,9,9,9999,189,9,999999999,0.01,999,0.0,99,0.19,2.07,1
2010,6,3,11,0,23.76,20.76,83,100378,9999,9999,419,94,0,93,11444,0,11361,4699,299,2.4,10,10,9999,163,9,999999999,0.01,999,0.0,99,0.19,2.77,1
2010,6,3,12,0,24.16,20.96,82,100361,9999,9999,420,115,0,115,13135,0,13135,4884,285,2.29,9,9,9999,225,9,999999999,0.02,999,0.0,99,0.19,2.72,1
2010,6,3,13,0,24.61,21.41,82,100293,9999,9999,419,156,0,156,16118,0,16118,3726,263,2.45,9,9,9999,228,9,999999999,0.0,999,0.0,99,0.19,1.49,1
2010,6,3,14,0,23.97,20.94,83,100275,9999,9999,434,430,79,351,38770,14213,31957,-14508,268,2.78,7,7,9999,440,9,999999999,0.02,999,0.0,99,0.19,0.11,1
2010,6,3,15,0,24.0,20.25,80,100211,9999,9999,418,628,398,248,64089,24451,32584,6226,269,3.22,7,7,9999,514,9,999999999,0.01,999,0.0,99,0.19,0.19,1
2010,6,3,16,0,24.09,20.08,78,100137,9999,9999,411,697,581,194,75711,47405,28451,4169,262,1.54,5,5,9999,652,9,999999999,0.01,999,0.0,99,0.19,0.21,1
2010,6,3,17,0,25.41,20.37,74,100188,9999,9999,418,453,305,230,51058,24438,31908,6194,238,1.41,9,9,9999,742,9,999999999,0.02,999,0.0,99,0.19,0.16,1
2010,6,3,18,0,25.06,19.68,72,100176,9999,9999,415,362,403,136,41879,39523,21022,5509,231,1.78,9,9,9999,762,9,999999999,0.0,999,0.0,99,0.19,0.27,1
2010,6,3,19,0,25.09,19.28,70,100134,9999,9999,412,200,346,74,24383,37026,10383,4854,263,1.77,8,8,9999,816,9,999999999,0.02,999,0.0,99,0.19,0.04,1
2010,6,3,20,0,24.45,18.91,71,100116,9999,9999,406,59,173,33,6770,18617,4571,3384,304,1.19,6,6,9999,807,9,999999999,0.0,999,0.0,99,0.19,0.03,1
2010,6,3,21,0,23.57,19.14,76,100150,9999,9999,402,1,0,1,172,0,171,38,342,1.09,6,6,9999,782,9,999999999,0.0,999,0.0,99,0.19,0.01,1
2010,6,3,22,0,23.4,21.07,87,100220,9999,9999,409,0,0,0,0,0,0,0,350,1.29,6,6,9999,750,9,999999999,0.0,999,0.0,99,0.19,0.01,1
2010,6,3,23,0,23.58,21.25,87,100254,9999,9999,411,0,0,0,0,0,0,0,332,1.78,5,5,9999,781,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,3,24,0,23.06,21.09,89,100310,9999,9999,404,0,0,0,0,0,0,0,325,2.34,5,5,9999,645,9,999999999,0.0,999,0.0,99,0.19,0.01,1
2010,6,4,1,0,22.57,21.02,91,100273,9999,9999,402,0,0,0,0,0,0,0,327,2.62,5,5,9999,868,9,999999999,0.0,999,0.0,99,0.19,0.01,1
2010,6,4,2,0,22.46,20.9,91,100259,9999,9999,397,0,0,0,0,0,0,0,328,3.08,6,6,9999,140,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,4,3,0,22.1,20.87,93,100281,9999,9999,396,0,0,0,0,0,0,0,317,3.03,7,7,9999,110,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,4,4,0,21.72,20.69,94,100316,9999,9999,402,0,0,0,0,0,0,0,306,3.3,8,8,9999,183,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,4,5,0,21.91,21.08,95,100250,9999,9999,402,0,0,0,0,0,0,0,304,2.97,7,7,9999,233,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,4,6,0,22.01,21.26,96,100333,9999,9999,393,0,0,0,0,0,0,0,298,2.9,8,8,9999,209,9,999999999,0.0,999,0.0,99,0.19,0.01,1
2010,6,4,7,0,22.19,21.27,95,100380,9999,9999,397,8,0,7,1232,0,1076,274,299,3.06,7,7,9999,241,9,999999999,0.0,999,0.0,99,0.19,0.01,1
2010,6,4,8,0,23.04,21.85,93,100489,9999,9999,398,97,146,64,12093,14483,11454,5961,304,3.55,8,8,9999,311,9,999999999,0.0,999,0.0,99,0.19,0.02,1
2010,6,4,9,0,24.17,22.28,89,100552,9999,9999,408,162,131,106,20302,10975,18134,5573,301,3.65,8,8,9999,415,9,999999999,0.0,999,0.0,99,0.19,0.02,1
2010,6,4,10,0,25.76,19.65,69,100548,9999,9999,408,264,155,167,30932,12850,23746,5225,302,4.15,8,8,9999,498,9,999999999,0.0,999,0.0,99,0.19,0.03,1
2010,6,4,11,0,26.99,20.51,68,100544,9999,9999,422,417,260,213,46741,20524,29745,5273,309,4.83,5,5,9999,670,9,999999999,0.0,999,0.0,99,0.19,0.05,1
2010,6,4,12,0,28.35,21.01,64,100553,9999,9999,416,541,334,239,57672,23713,32675,5568,313,5.0,4,4,9999,1224,9,999999999,0.01,999,0.0,99,0.19,0.04,1
2010,6,4,13,0,29.61,21.62,62,100531,9999,9999,420,730,544,201,73943,26266,27058,5065,315,4.43,3,3,9999,986,9,999999999,0.01,999,0.0,99,0.19,0.03,1
2010,6,4,14,0,30.35,21.94,61,100499,9999,9999,419,756,622,139,72626,22782,18939,3170,313,3.58,2,2,9999,1287,9,999999999,0.0,999,0.0,99,0.19,0.05,1
2010,6,4,15,0,31.14,21.81,57,100449,9999,9999,423,580,440,160,61473,25778,22545,3482,304,3.2,2,2,9999,1234,9,999999999,0.01,999,0.0,99,0.19,0.01,1
2010,6,4,16,0,31.75,21.39,54,100422,9999,9999,420,698,650,135,77364,59429,20880,2799,295,3.13,2,2,9999,1301,9,999999999,0.0,999,0.0,99,0.19,0.01,1
2010,6,4,17,0,31.15,22.06,57,100391,9999,9999,421,576,619,123,66462,59284,19775,3425,317,2.95,4,4,9999,1285,9,999999999,0.01,999,0.0,99,0.19,0.0,1
2010,6,4,18,0,30.91,21.74,57,100398,9999,9999,423,406,512,119,47121,54237,16576,4606,324,1.96,4,4,9999,1342,9,999999999,0.01,999,0.0,99,0.19,0.0,1
2010,6,4,19,0,30.28,21.91,61,100379,9999,9999,426,232,433,75,26530,47234,10084,4357,331,0.78,3,3,9999,1267,9,999999999,0.01,999,0.0,99,0.19,0.03,1
2010,6,4,20,0,29.38,22.54,67,100420,9999,9999,422,79,271,37,9245,29763,5110,3761,113,0.72,3,3,9999,1482,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,4,21,0,28.08,21.49,67,100438,9999,9999,423,1,0,1,171,0,171,38,132,1.45,2,2,9999,1470,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,4,22,0,27.2,23.5,80,100481,9999,9999,420,0,0,0,0,0,0,0,152,1.81,1,1,9999,1634,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,4,23,0,26.06,22.43,80,100513,9999,9999,408,0,0,0,0,0,0,0,174,2.24,1,1,9999,2516,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,4,24,0,25.65,22.63,83,100567,9999,9999,404,0,0,0,0,0,0,0,189,2.62,0,0,9999,2979,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,1,0,25.34,22.46,84,100559,9999,9999,404,0,0,0,0,0,0,0,197,3.08,2,2,9999,3108,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,2,0,25.03,22.31,85,100539,9999,9999,401,0,0,0,0,0,0,0,202,3.33,3,3,9999,2671,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,3,0,24.68,22.24,86,100557,9999,9999,395,0,0,0,0,0,0,0,205,3.34,4,4,9999,5069,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,4,0,24.23,22.09,88,100578,9999,9999,393,0,0,0,0,0,0,0,208,3.27,4,4,9999,4171,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,5,0,24.19,22.82,92,100584,9999,9999,392,0,0,0,0,0,0,0,220,2.81,0,0,9999,3272,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,6,0,24.18,22.93,93,100582,9999,9999,393,0,0,0,0,0,0,0,220,2.78,0,0,9999,2373,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,7,0,24.24,23.12,93,100626,9999,9999,387,15,0,10,2255,0,1502,391,215,2.89,0,0,9999,1474,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,8,0,25.26,23.89,92,100706,9999,9999,389,141,375,56,16488,41517,7592,4640,218,2.89,0,0,9999,576,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,9,0,26.75,24.86,89,100744,9999,9999,394,339,576,90,39481,64043,12116,4265,229,3.23,1,1,9999,613,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,10,0,28.69,22.42,69,100768,9999,9999,402,524,652,118,60628,69002,16714,3938,231,2.76,3,3,9999,414,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,11,0,29.83,22.4,64,100758,9999,9999,413,682,643,179,76162,59696,26858,4249,219,2.47,3,3,9999,863,9,999999999,0.0,999,0.0,99,0.19,0.02,1
2010,6,5,12,0,31.17,21.93,57,100769,9999,9999,420,783,682,168,85153,51779,25613,3423,204,2.59,4,4,9999,1255,9,999999999,0.0,999,0.0,99,0.19,0.05,1
2010,6,5,13,0,31.55,22.17,57,100746,9999,9999,422,796,654,159,80508,36815,22902,3310,194,2.99,5,5,9999,1184,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,14,0,32.02,22.47,56,100686,9999,9999,427,853,679,180,82789,15414,23753,5443,185,3.39,8,8,9999,1191,9,999999999,0.0,999,0.0,99,0.19,0.02,1
2010,6,5,15,0,32.65,22.94,56,100673,9999,9999,428,767,575,217,79524,31527,30257,5204,181,3.75,8,8,9999,1371,9,999999999,0.0,999,0.0,99,0.19,0.09,1
2010,6,5,16,0,32.13,22.92,57,100599,9999,9999,435,660,505,222,71435,38669,33390,4847,178,4.07,9,9,9999,1192,9,999999999,0.0,999,0.0,99,0.19,0.05,1
2010,6,5,17,0,31.58,24.02,64,100572,9999,9999,435,583,551,179,66343,51242,27471,4767,182,3.78,9,9,9999,1378,9,999999999,0.0,999,0.0,99,0.19,0.04,1
2010,6,5,18,0,30.95,23.62,65,100554,9999,9999,435,405,485,133,47847,46588,21490,5365,172,3.83,9,9,9999,1247,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,19,0,30.37,23.84,68,100556,9999,9999,428,231,337,107,28057,32702,17967,6991,160,3.86,9,9,9999,2015,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,20,0,29.35,23.53,71,100604,9999,9999,421,76,175,49,9888,19104,7218,5470,153,3.95,9,9,9999,2460,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,21,0,28.09,23.8,78,100608,9999,9999,409,2,0,2,329,0,328,75,156,3.67,8,8,9999,4879,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,22,0,27.2,25.9,93,100666,9999,9999,404,0,0,0,0,0,0,0,160,3.35,7,7,9999,4252,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,23,0,26.65,25.76,95,100712,9999,9999,399,0,0,0,0,0,0,0,160,3.14,3,3,9999,661,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,5,24,0,25.97,25.55,98,100732,9999,9999,398,0,0,0,0,0,0,0,160,2.85,2,2,9999,209,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,6,1,0,26.08,25.59,97,100715,9999,9999,403,0,0,0,0,0,0,0,158,2.38,4,4,9999,150,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,6,2,0,26.16,25.47,96,100717,9999,9999,406,0,0,0,0,0,0,0,158,2.26,8,8,9999,129,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,6,3,0,26.45,25.61,95,100698,9999,9999,410,0,0,0,0,0,0,0,158,2.2,10,10,9999,103,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,6,4,0,26.61,25.74,95,100728,9999,9999,433,0,0,0,0,0,0,0,153,1.94,9,9,9999,114,9,999999999,0.0,999,0.0,99,0.19,0.01,1
2010,6,6,5,0,26.41,25.89,97,100763,9999,9999,441,0,0,0,0,0,0,0,152,1.0,8,8,9999,109,9,999999999,0.0,999,0.0,99,0.19,0.03,1
2010,6,6,6,0,26.51,26.04,97,100832,9999,9999,439,0,0,0,0,0,0,0,121,1.08,5,5,9999,162,9,999999999,0.0,999,0.0,99,0.19,0.03,1
2010,6,6,7,0,26.4,26.0,98,100890,9999,9999,426,10,0,8,1516,0,1212,314,126,1.74,4,4,9999,172,9,999999999,0.0,999,0.0,99,0.19,0.01,1
2010,6,6,8,0,27.37,26.69,96,100937,9999,9999,428,76,76,59,10288,5691,10288,5347,149,2.41,3,3,9999,186,9,999999999,0.0,999,0.0,99,0.19,0.05,1
2010,6,6,9,0,28.78,26.57,88,100984,9999,9999,431,243,312,108,29906,29636,18752,5940,166,2.12,4,4,9999,410,9,999999999,0.0,999,0.0,99,0.19,0.21,1
2010,6,6,10,0,30.79,24.38,69,101022,9999,9999,433,372,413,115,44293,39513,19235,4058,164,1.84,4,4,9999,635,9,999999999,0.0,999,0.0,99,0.19,0.09,1
2010,6,6,11,0,31.74,24.67,66,101009,9999,9999,431,597,568,152,68331,52429,24169,3701,163,2.21,2,2,9999,820,9,999999999,0.0,999,0.0,99,0.19,0.11,1
2010,6,6,12,0,32.46,24.64,63,100991,9999,9999,433,661,535,178,72306,37802,28265,3654,166,2.35,1,1,9999,959,9,999999999,0.0,999,0.0,99,0.19,0.09,1
2010,6,6,13,0,32.75,24.6,62,100970,9999,9999,440,817,668,166,83161,34340,24889,3491,167,2.28,2,2,9999,1019,9,999999999,0.0,999,0.0,99,0.19,0.1,1
2010,6,6,14,0,33.05,24.76,62,100951,9999,9999,441,857,705,158,81946,20691,22218,3791,165,2.37,3,3,9999,1250,9,999999999,0.01,999,0.0,99,0.19,0.05,1
2010,6,6,15,0,32.99,24.58,61,100914,9999,9999,447,758,586,198,79473,29359,28753,4609,161,2.87,2,2,9999,1283,9,999999999,0.0,999,0.0,99,0.19,0.04,1
2010,6,6,16,0,33.37,25.07,62,100849,9999,9999,449,649,537,183,72287,38964,29542,3896,160,2.91,3,3,9999,1190,9,999999999,0.0,999,0.0,99,0.19,0.02,1
2010,6,6,17,0,31.77,23.96,63,100884,9999,9999,451,563,560,152,64733,52527,24025,4125,175,2.92,3,3,9999,1236,9,999999999,0.0,999,0.0,99,0.19,0.12,1
2010,6,6,18,0,31.0,24.02,66,100826,9999,9999,443,355,436,109,42571,42018,18321,4430,171,2.83,3,3,9999,1135,9,999999999,0.0,999,0.0,99,0.19,0.09,1
2010,6,6,19,0,30.7,24.36,69,100873,9999,9999,440,206,369,71,25865,40133,10301,4622,154,2.7,4,4,9999,1085,9,999999999,0.0,999,0.0,99,0.19,0.02,1
2010,6,6,20,0,29.77,23.97,71,100969,9999,9999,431,70,231,33,8306,25625,4596,3345,151,2.51,4,4,9999,1171,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,6,21,0,28.64,24.06,76,101015,9999,9999,426,2,0,1,342,0,170,38,147,2.51,2,2,9999,748,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,6,22,0,27.78,26.19,91,101056,9999,9999,420,0,0,0,0,0,0,0,154,2.45,3,3,9999,1270,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,6,23,0,27.43,26.28,93,101109,9999,9999,415,0,0,0,0,0,0,0,154,2.27,2,2,9999,880,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,6,24,0,26.62,25.97,96,101096,9999,9999,410,0,0,0,0,0,0,0,165,1.95,2,2,9999,244,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,7,1,0,26.52,25.84,96,101033,9999,9999,407,0,0,0,0,0,0,0,165,2.1,1,1,9999,203,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,7,2,0,26.26,25.55,96,101022,9999,9999,407,0,0,0,0,0,0,0,163,1.8,1,1,9999,1044,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,7,3,0,26.17,25.48,96,101047,9999,9999,407,0,0,0,0,0,0,0,175,1.24,5,5,9999,99,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,7,4,0,25.9,25.44,97,101064,9999,9999,415,0,0,0,0,0,0,0,199,1.23,8,8,9999,51,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,7,5,0,26.05,25.69,98,100997,9999,9999,428,0,0,0,0,0,0,0,235,1.86,10,10,9999,38,9,999999999,0.01,999,0.0,99,0.19,0.0,1
2010,6,7,6,0,26.25,25.6,96,101133,9999,9999,436,0,0,0,0,0,0,0,201,0.79,9,9,9999,55,9,999999999,0.0,999,0.0,99,0.19,0.01,1
2010,6,7,7,0,26.25,25.35,95,101173,9999,9999,439,8,0,7,1224,0,1070,275,282,1.1,10,10,9999,79,9,999999999,0.0,999,0.0,99,0.19,0.12,1
2010,6,7,8,0,27.31,26.49,95,101231,9999,9999,439,78,56,66,10148,3637,10148,4986,225,0.53,8,8,9999,122,9,999999999,0.0,999,0.0,99,0.19,0.02,1
2010,6,7,9,0,28.52,26.91,91,101238,9999,9999,432,222,222,126,27939,16398,22888,6637,294,0.95,9,9,9999,302,9,999999999,0.01,999,0.0,99,0.19,0.05,1
2010,6,7,10,0,30.04,25.09,75,101291,9999,9999,426,381,363,155,45774,28132,26297,5144,80,0.82,9,9,9999,416,9,999999999,0.02,999,0.0,99,0.19,0.13,1
2010,6,7,11,0,30.18,25.75,77,101328,9999,9999,433,478,288,253,53562,18480,38251,6451,104,2.82,10,10,9999,382,9,999999999,0.01,999,0.0,99,0.19,0.34,1
2010,6,7,12,0,29.32,25.66,81,101313,9999,9999,446,489,204,305,53910,12774,39566,7285,109,3.02,10,10,9999,364,9,999999999,0.0,999,0.0,99,0.19,2.54,1
2010,6,7,13,0,29.46,25.4,79,101269,9999,9999,426,457,167,294,51920,11458,34024,3227,134,2.48,10,10,9999,434,9,999999999,0.0,999,0.0,99,0.19,0.1,1
2010,6,7,14,0,29.9,25.49,77,101216,9999,9999,442,510,103,407,44425,22432,35842,-25093,124,2.51,10,10,9999,642,9,999999999,0.0,999,0.0,99,0.19,0.02,1
2010,6,7,15,0,30.87,25.72,74,101129,9999,9999,436,691,439,271,70855,19930,39117,7086,119,2.65,8,8,9999,791,9,999999999,0.0,999,0.0,99,0.19,0.06,1
2010,6,7,16,0,30.47,24.41,70,101026,9999,9999,435,681,520,229,73921,38224,35260,5014,121,3.25,6,6,9999,936,9,999999999,0.0,999,0.0,99,0.19,0.07,1
2010,6,7,17,0,30.68,22.99,64,101019,9999,9999,433,563,555,155,64272,52329,24132,4189,143,2.15,5,5,9999,942,9,999999999,0.02,999,0.0,99,0.19,0.08,1
2010,6,7,18,0,30.42,23.24,66,100989,9999,9999,436,330,392,109,39393,37964,18161,4419,122,2.54,5,5,9999,773,9,999999999,0.0,999,0.0,99,0.19,0.04,1
2010,6,7,19,0,29.5,23.22,69,100961,9999,9999,431,215,372,78,26584,40225,11131,5031,115,2.49,6,6,9999,692,9,999999999,0.0,999,0.0,99,0.19,0.06,1
2010,6,7,20,0,28.35,22.73,72,101008,9999,9999,431,72,222,37,8437,24412,5112,3719,123,1.83,6,6,9999,564,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,7,21,0,27.72,22.81,75,101048,9999,9999,429,2,0,1,343,0,170,38,134,2.5,7,7,9999,512,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,7,22,0,26.9,24.57,87,101077,9999,9999,427,0,0,0,0,0,0,0,147,3.3,5,5,9999,458,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,7,23,0,26.73,24.32,87,101090,9999,9999,431,0,0,0,0,0,0,0,152,3.74,5,5,9999,445,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,7,24,0,26.36,24.16,88,101090,9999,9999,436,0,0,0,0,0,0,0,162,3.62,6,6,9999,458,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,8,1,0,26.38,24.2,88,101068,9999,9999,430,0,0,0,0,0,0,0,173,2.84,6,6,9999,420,9,999999999,0.0,999,0.0,99,0.19,0.02,1
2010,6,8,2,0,26.14,23.93,88,101031,9999,9999,408,0,0,0,0,0,0,0,179,1.94,7,7,9999,275,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,8,3,0,25.92,24.07,90,101059,9999,9999,415,0,0,0,0,0,0,0,181,1.47,6,6,9999,359,9,999999999,0.0,999,0.0,99,0.19,0.01,1
2010,6,8,4,0,25.15,23.8,92,101042,9999,9999,411,0,0,0,0,0,0,0,172,1.37,3,3,9999,406,9,999999999,0.0,999,0.0,99,0.19,0.03,1
2010,6,8,5,0,24.89,23.91,94,101014,9999,9999,412,0,0,0,0,0,0,0,165,1.47,4,4,9999,378,9,999999999,0.0,999,0.0,99,0.19,0.06,1
2010,6,8,6,0,25.05,24.03,94,101072,9999,9999,412,0,0,0,0,0,0,0,119,0.95,7,7,9999,327,9,999999999,0.01,999,0.0,99,0.19,0.01,1
2010,6,8,7,0,25.29,24.08,93,101128,9999,9999,418,13,0,9,1964,0,1359,353,63,0.54,8,8,9999,350,9,999999999,0.0,999,0.0,99,0.19,0.09,1
2010,6,8,8,0,26.11,24.71,92,101173,9999,9999,419,99,186,57,12618,18159,10690,5302,97,1.17,9,9,9999,359,9,999999999,0.0,999,0.0,99,0.19,0.31,1
2010,6,8,9,0,27.27,25.04,88,101216,9999,9999,428,203,199,117,25491,15585,20688,6155,136,1.99,10,10,9999,346,9,999999999,0.0,999,0.0,99,0.19,0.08,1
2010,6,8,10,0,27.88,23.3,76,101251,9999,9999,420,387,342,174,45656,27718,28091,5804,159,3.01,10,10,9999,498,9,999999999,0.02,999,0.0,99,0.19,0.18,1
2010,6,8,11,0,26.46,22.1,77,101298,9999,9999,430,456,256,255,50597,19180,35898,6512,164,3.83,10,10,9999,531,9,999999999,0.11,999,0.0,99,0.19,0.22,1
2010,6,8,12,0,26.15,21.52,76,101324,9999,9999,433,411,109,313,46509,8994,36286,7396,165,4.21,10,10,9999,565,9,999999999,0.25,999,0.0,99,0.19,0.06,1
2010,6,8,13,0,26.98,21.71,73,101280,9999,9999,440,466,74,393,44109,10190,37527,-4434,165,3.21,10,10,9999,663,9,999999999,0.17,999,0.0,99,0.19,0.02,1
2010,6,8,14,0,27.02,21.3,71,101222,9999,9999,433,260,15,244,24075,1804,22791,-4961,168,2.35,10,10,9999,284,9,999999999,0.08,999,0.0,99,0.19,0.41,1
2010,6,8,15,0,27.67,21.73,70,101166,9999,9999,435,324,12,311,32350,1137,31284,3901,158,2.16,10,10,9999,453,9,999999999,0.04,999,0.0,99,0.19,0.13,1
2010,6,8,16,0,29.26,22.47,67,101085,9999,9999,434,202,3,199,22406,173,22194,7849,138,2.18,10,10,9999,937,9,999999999,0.06,999,0.0,99,0.19,0.09,1
2010,6,8,17,0,28.37,23.48,75,101079,9999,9999,430,179,27,159,20700,2138,19327,6022,175,1.14,9,9,9999,1414,9,999999999,0.01,999,0.0,99,0.19,0.05,1
2010,6,8,18,0,28.62,23.05,72,101038,9999,9999,428,234,75,191,27797,5943,25462,7243,129,2.3,7,7,9999,765,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,8,19,0,28.58,22.72,71,101006,9999,9999,433,199,279,96,24181,27323,16224,6227,128,2.97,7,7,9999,761,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,8,20,0,27.76,22.6,74,100978,9999,9999,423,73,189,42,9578,20602,6244,4650,118,2.31,4,4,9999,560,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,8,21,0,26.6,22.64,79,100992,9999,9999,415,2,0,2,330,0,329,75,115,2.83,3,3,9999,426,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,8,22,0,26.29,24.4,89,101019,9999,9999,412,0,0,0,0,0,0,0,126,3.22,3,3,9999,339,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,8,23,0,26.21,24.78,92,101055,9999,9999,405,0,0,0,0,0,0,0,143,3.24,3,3,9999,289,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,8,24,0,25.94,24.72,93,101111,9999,9999,399,0,0,0,0,0,0,0,153,3.16,5,5,9999,272,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,9,1,0,25.99,24.55,92,101108,9999,9999,405,0,0,0,0,0,0,0,152,3.24,6,6,9999,254,9,999999999,0.0,999,0.0,99,0.19,0.0,1
2010,6,9,2,0,25.97,24.43,91,101069,9999,9999,427,0,0,0,0,0,0,0,152,3.14,6,6,9999,273,9,999999999,0.0,999,0.0,99,0.19,0.04,1
2010,6,9,3,0,26.23,24.42,90,101082,9999,9999,424,0,0,0,0,0,0,0,160,3.61,8,8,9999,466,9,999999999,0.01,999,0.0,99,0.19,1.28,1
2010,6,9,4,0,25.88,24.74,93,101085,9999,9999,428,0,0,0,0,0,0,0,158,2.98,10,10,9999,340,9,999999999,0.0,999,0.0,99,0.19,2.36,1
2010,6,9,5,0,25.53,24.64,95,100911,9999,9999,437,0,0,0,0,0,0,0,152,3.99,9,9,9999,204,9,999999999,0.01,999,0.0,99,0.19,3.01,1
2010,6,9,6,0,25.18,24.38,95,101161,9999,9999,436,0,0,0,0,0,0,0,173,4.73,10,10,9999,113,9,999999999,0.02,999,0.0,99,0.19,4.21,1
2010,6,9,7,0,25.06,24.41,96,101184,9999,9999,435,2,0,2,329,0,328,79,179,4.3,10,10,9999,90,9,999999999,0.02,999,0.0,99,0.19,5.24,1
2010,6,9,8,0,25.26,24.93,98,101179,9999,9999,430,36,28,29,5116,2215,5116,2619,162,2.5,10,10,9999,42,9,999999999,0.02,999,0.0,99,0.19,5.6,1
